arm,label,unit,threshold,net_benefit,net_benefit_treat_all,net_benefit_treat_none,flagged_fraction,prevalence,n_items,n_groups
R3b_acqctx_window,deterioration_icu_24h,record,0.49,0.004862940962244116,-0.7138117928613616,0.0,0.021695021070703917,0.12595598564070548,6407,3626
R3b_acqctx_window,deterioration_icu_24h,record,0.5,0.004526299360074919,-0.7480880287185889,0.0,0.021070703917590135,0.12595598564070548,6407,3626
R4_demo_acq,deterioration_icu_24h,record,0.01,0.11725338290033155,0.11712725822293484,0.0,0.9250819416263462,0.12595598564070548,6407,3626
R4_demo_acq,deterioration_icu_24h,record,0.02,0.10999130415393876,0.10811835269459744,0.0,0.822381769939129,0.12595598564070548,6407,3626
R4_demo_acq,deterioration_icu_24h,record,0.03,0.10324403559895025,0.09892369653680977,0.0,0.7354456063680349,0.12595598564070548,6407,3626
R4_demo_acq,deterioration_icu_24h,record,0.04,0.09637245720826179,0.08953748504240154,0.0,0.6642734509130639,0.12595598564070548,6407,3626
R4_demo_acq,deterioration_icu_24h,record,0.05,0.09004953463727994,0.07995366909547946,0.0,0.6021538941782425,0.12595598564070548,6407,3626
R4_demo_acq,deterioration_icu_24h,record,0.06,0.08581704186577846,0.07016594217096328,0.0,0.5518963633525831,0.12595598564070548,6407,3626
R4_demo_acq,deterioration_icu_24h,record,0.07,0.08126528276364392,0.060167726495382226,0.0,0.5078820040580615,0.12595598564070548,6407,3626
R4_demo_acq,deterioration_icu_24h,record,0.08,0.07541344046253759,0.049952158305114666,0.0,0.4613703761510847,0.12595598564070548,6407,3626
R4_demo_acq,deterioration_icu_24h,record,0.09,0.07088572423362496,0.03951207213264339,0.0,0.42437958482909316,0.12595598564070548,6407,3626
R4_demo_acq,deterioration_icu_24h,record,0.1,0.06711409395973154,0.028839984045228306,0.0,0.39019822069611365,0.12595598564070548,6407,3626
R4_demo_acq,deterioration_icu_24h,record,0.11,0.06424153357546084,0.01792807375360167,0.0,0.35710941158108317,0.12595598564070548,6407,3626
R4_demo_acq,deterioration_icu_24h,record,0.12,0.05965066617478043,0.006768165500801698,0.0,0.32604963321367253,0.12595598564070548,6407,3626
R4_demo_acq,deterioration_icu_24h,record,0.13,0.056350005112942206,-0.004648292367005202,0.0,0.30123302637739974,0.12595598564070548,6407,3626
R4_demo_acq,deterioration_icu_24h,record,0.14,0.05323392655562048,-0.01633024925499363,0.0,0.2750117059466209,0.12595598564070548,6407,3626
R4_demo_acq,deterioration_icu_24h,record,0.15,0.05018408174882252,-0.028287075716817073,0.0,0.24941470266895582,0.12595598564070548,6407,3626
R4_demo_acq,deterioration_icu_24h,record,0.16,0.047685938742595524,-0.04052858852296967,0.0,0.22959263305759325,0.12595598564070548,6407,3626
R4_demo_acq,deterioration_icu_24h,record,0.17,0.04518213324658083,-0.0530650775413187,0.0,0.21367254565319183,0.12595598564070548,6407,3626
R4_demo_acq,deterioration_icu_24h,record,0.18,0.042609645700015616,-0.06590733458450548,0.0,0.19868893397846105,0.12595598564070548,6407,3626
R4_demo_acq,deterioration_icu_24h,record,0.19,0.0415113099676858,-0.07906668439419073,0.0,0.18776338379896987,0.12595598564070548,6407,3626
R4_demo_acq,deterioration_icu_24h,record,0.2,0.03937100046823787,-0.09255501794911813,0.0,0.17730607148431404,0.12595598564070548,6407,3626
R4_demo_acq,deterioration_icu_24h,record,0.21,0.038670125436379904,-0.10638482830290441,0.0,0.1696581863586702,0.12595598564070548,6407,3626
R4_demo_acq,deterioration_icu_24h,record,0.22,0.03732296006371237,-0.1205692491785827,0.0,0.1613859840799126,0.12595598564070548,6407,3626
R4_demo_acq,deterioration_icu_24h,record,0.23,0.035517159600193776,-0.13512209657051233,0.0,0.15389417824254722,0.12595598564070548,6407,3626
R4_demo_acq,deterioration_icu_24h,record,0.24,0.0324152037656182,-0.15005791363065063,0.0,0.1496800374590292,0.12595598564070548,6407,3626
R4_demo_acq,deterioration_icu_24h,record,0.25,0.031163831226262942,-0.165392019145726,0.0,0.14374902450444826,0.12595598564070548,6407,3626
R4_demo_acq,deterioration_icu_24h,record,0.26,0.029376653069489028,-0.18114055994499256,0.0,0.13610113937880444,0.12595598564070548,6407,3626
R4_demo_acq,deterioration_icu_24h,record,0.27,0.028027991644412897,-0.19732056761547195,0.0,0.13001404713594505,0.12595598564070548,6407,3626
R4_demo_acq,deterioration_icu_24h,record,0.28,0.026793611154466466,-0.21395001994346463,0.0,0.1256438270641486,0.12595598564070548,6407,3626
R4_demo_acq,deterioration_icu_24h,record,0.29,0.025214499106391116,-0.23104790754830212,0.0,0.120181051974403,0.12595598564070548,6407,3626
R4_demo_acq,deterioration_icu_24h,record,0.3,0.02445985417735067,-0.2486343062275636,0.0,0.11409395973154363,0.12595598564070548,6407,3626
R4_demo_acq,deterioration_icu_24h,record,0.31,0.023556662436691748,-0.2667304555931805,0.0,0.11019197752458249,0.12595598564070548,6407,3626
R4_demo_acq,deterioration_icu_24h,record,0.32,0.021621571993867,-0.28535884464602135,0.0,0.10379272670516622,0.12595598564070548,6407,3626
R4_demo_acq,deterioration_icu_24h,record,0.33,0.02114524924930521,-0.30454330501387245,0.0,0.09848603090369908,0.12595598564070548,6407,3626
R4_demo_acq,deterioration_icu_24h,record,0.34,0.019547748438024693,-0.3243091126655978,0.0,0.09380365225534572,0.12595598564070548,6407,3626
R4_demo_acq,deterioration_icu_24h,record,0.35,0.018501398710544962,-0.3446830990142992,0.0,0.08693616357109411,0.12595598564070548,6407,3626
R4_demo_acq,deterioration_icu_24h,record,0.36,0.016046901826127676,-0.36569377243639767,0.0,0.08116122990479163,0.12595598564070548,6407,3626
R4_demo_acq,deterioration_icu_24h,record,0.37,0.015258608515983263,-0.3873714513639595,0.0,0.07694708912127361,0.12595598564070548,6407,3626
R4_demo_acq,deterioration_icu_24h,record,0.38,0.013573863264473834,-0.4097484102569266,0.0,0.07273294833775558,0.12595598564070548,6407,3626
R4_demo_acq,deterioration_icu_24h,record,0.39,0.01331279568709429,-0.43285903993326974,0.0,0.06602153894178242,0.12595598564070548,6407,3626
R4_demo_acq,deterioration_icu_24h,record,0.4,0.011809999479735704,-0.45674002393215757,0.0,0.06305603246449196,0.12595598564070548,6407,3626
R4_demo_acq,deterioration_icu_24h,record,0.41,0.010817088301195998,-0.4814305328123634,0.0,0.05790541595130326,0.12595598564070548,6407,3626
R4_demo_acq,deterioration_icu_24h,record,0.42,0.010591863425240714,-0.5069724385505077,0.0,0.05337911659122834,0.12595598564070548,6407,3626
R4_demo_acq,deterioration_icu_24h,record,0.43,0.01043540644963431,-0.533410551507534,0.0,0.05041361011393788,0.12595598564070548,6407,3626
R4_demo_acq,deterioration_icu_24h,record,0.44,0.009509688064393854,-0.5607928827844544,0.0,0.04713594506009053,0.12595598564070548,6407,3626
R4_demo_acq,deterioration_icu_24h,record,0.45,0.008258013252550479,-0.5891709351987171,0.0,0.04401435929452162,0.12595598564070548,6407,3626
R4_demo_acq,deterioration_icu_24h,record,0.46,0.008277982993138294,-0.6186000265912861,0.0,0.04151709068206649,0.12595598564070548,6407,3626
R4_demo_acq,deterioration_icu_24h,record,0.47,0.007076576032700085,-0.6491396497345179,0.0,0.03917590135788981,0.12595598564070548,6407,3626
R4_demo_acq,deterioration_icu_24h,record,0.48,0.006231165432039476,-0.680853873767874,0.0,0.03714687061027002,0.12595598564070548,6407,3626
R4_demo_acq,deterioration_icu_24h,record,0.49,0.005744329884287101,-0.7138117928613616,0.0,0.03542999843920712,0.12595598564070548,6407,3626
R4_demo_acq,deterioration_icu_24h,record,0.5,0.005462775089745591,-0.7480880287185889,0.0,0.03355704697986577,0.12595598564070548,6407,3626
R5_tabular,deterioration_icu_24h,record,0.01,0.11829548804732197,0.11712725822293484,0.0,0.7906976744186046,0.12595598564070548,6407,3626
R5_tabular,deterioration_icu_24h,record,0.02,0.11371172473984131,0.10811835269459744,0.0,0.6088653035742158,0.12595598564070548,6407,3626
R5_tabular,deterioration_icu_24h,record,0.03,0.10839787024179418,0.09892369653680977,0.0,0.4855626658342438,0.12595598564070548,6407,3626
R5_tabular,deterioration_icu_24h,record,0.04,0.1047682222569065,0.08953748504240154,0.0,0.40814733884813487,0.12595598564070548,6407,3626
R5_tabular,deterioration_icu_24h,record,0.05,0.10286446567487861,0.07995366909547946,0.0,0.35554861869829874,0.12595598564070548,6407,3626
R5_tabular,deterioration_icu_24h,record,0.06,0.09988410282636345,0.07016594217096328,0.0,0.3237084438894959,0.12595598564070548,6407,3626
R5_tabular,deterioration_icu_24h,record,0.07,0.09727767512347886,0.060167726495382226,0.0,0.2951459341345403,0.12595598564070548,6407,3626
R5_tabular,deterioration_icu_24h,record,0.08,0.09499799811347642,0.049952158305114666,0.0,0.2751677852348993,0.12595598564070548,6407,3626
R5_tabular,deterioration_icu_24h,record,0.09,0.09203361021684729,0.03951207213264339,0.0,0.25737474637115654,0.12595598564070548,6407,3626
R5_tabular,deterioration_icu_24h,record,0.1,0.08972824861696409,0.028839984045228306,0.0,0.23973778679569221,0.12595598564070548,6407,3626
R5_tabular,deterioration_icu_24h,record,0.11,0.08779372280669143,0.01792807375360167,0.0,0.22756360230997347,0.12595598564070548,6407,3626
R5_tabular,deterioration_icu_24h,record,0.12,0.08573009634348794,0.006768165500801698,0.0,0.2180427657249883,0.12595598564070548,6407,3626
R5_tabular,deterioration_icu_24h,record,0.13,0.08467929294288395,-0.004648292367005202,0.0,0.20649289839238333,0.12595598564070548,6407,3626
R5_tabular,deterioration_icu_24h,record,0.14,0.08323744741398398,-0.01633024925499363,0.0,0.1988450132667395,0.12595598564070548,6407,3626
R5_tabular,deterioration_icu_24h,record,0.15,0.08141830167372083,-0.028287075716817073,0.0,0.19104104885281722,0.12595598564070548,6407,3626
R5_tabular,deterioration_icu_24h,record,0.16,0.08003151315153813,-0.04052858852296967,0.0,0.18464179803340097,0.12595598564070548,6407,3626
R5_tabular,deterioration_icu_24h,record,0.17,0.0783010299352553,-0.0530650775413187,0.0,0.1768378336194787,0.12595598564070548,6407,3626
R5_tabular,deterioration_icu_24h,record,0.18,0.07655118068271366,-0.06590733458450548,0.0,0.17153113781801155,0.12595598564070548,6407,3626
R5_tabular,deterioration_icu_24h,record,0.19,0.07474271003743976,-0.07906668439419073,0.0,0.1668487591696582,0.12595598564070548,6407,3626
R5_tabular,deterioration_icu_24h,record,0.2,0.07117215545497112,-0.09255501794911813,0.0,0.16091774621507726,0.12595598564070548,6407,3626
R5_tabular,deterioration_icu_24h,record,0.21,0.07058340067133852,-0.10638482830290441,0.0,0.15514281254877477,0.12595598564070548,6407,3626
R5_tabular,deterioration_icu_24h,record,0.22,0.06986749268628464,-0.1205692491785827,0.0,0.15170906820664898,0.12595598564070548,6407,3626
R5_tabular,deterioration_icu_24h,record,0.23,0.06925258290952063,-0.13512209657051233,0.0,0.14749492742313094,0.12595598564070548,6407,3626
R5_tabular,deterioration_icu_24h,record,0.24,0.06811628728446682,-0.15005791363065063,0.0,0.1432807866396129,0.12595598564070548,6407,3626
R5_tabular,deterioration_icu_24h,record,0.25,0.06680193538317467,-0.165392019145726,0.0,0.1404713594506009,0.12595598564070548,6407,3626
R5_tabular,deterioration_icu_24h,record,0.26,0.06626198541291409,-0.18114055994499256,0.0,0.13797409083814577,0.12595598564070548,6407,3626
R5_tabular,deterioration_icu_24h,record,0.27,0.06441157039282805,-0.19732056761547195,0.0,0.13454034649601998,0.12595598564070548,6407,3626
R5_tabular,deterioration_icu_24h,record,0.28,0.06374971819017394,-0.21395001994346463,0.0,0.13095052286561573,0.12595598564070548,6407,3626
R5_tabular,deterioration_icu_24h,record,0.29,0.06307801546284103,-0.23104790754830212,0.0,0.1270485406586546,0.12595598564070548,6407,3626
R5_tabular,deterioration_icu_24h,record,0.3,0.06245401235256081,-0.2486343062275636,0.0,0.1253316684875917,0.12595598564070548,6407,3626
R5_tabular,deterioration_icu_24h,record,0.31,0.061307492032039224,-0.2667304555931805,0.0,0.12283439987513657,0.12595598564070548,6407,3626
R5_tabular,deterioration_icu_24h,record,0.32,0.06050367704440915,-0.28535884464602135,0.0,0.120181051974403,0.12595598564070548,6407,3626
R5_tabular,deterioration_icu_24h,record,0.33,0.059130754841369856,-0.30454330501387245,0.0,0.11690338692055564,0.12595598564070548,6407,3626
R5_tabular,deterioration_icu_24h,record,0.34,0.05811352166900785,-0.3243091126655978,0.0,0.11534259403777118,0.12595598564070548,6407,3626
R5_tabular,deterioration_icu_24h,record,0.35,0.05699295241982928,-0.3446830990142992,0.0,0.11222100827220229,0.12595598564070548,6407,3626
R5_tabular,deterioration_icu_24h,record,0.36,0.0559836897143749,-0.36569377243639767,0.0,0.10987981894802559,0.12595598564070548,6407,3626
R5_tabular,deterioration_icu_24h,record,0.37,0.05517278968192031,-0.3873714513639595,0.0,0.10769470891212736,0.12595598564070548,6407,3626
R5_tabular,deterioration_icu_24h,record,0.38,0.05405881671760222,-0.4097484102569266,0.0,0.10566567816450757,0.12595598564070548,6407,3626
R5_tabular,deterioration_icu_24h,record,0.39,0.05337399923751429,-0.43285903993326974,0.0,0.103012330263774,0.12595598564070548,6407,3626
R5_tabular,deterioration_icu_24h,record,0.4,0.05285885229696685,-0.45674002393215757,0.0,0.1009832995161542,0.12595598564070548,6407,3626
R5_tabular,deterioration_icu_24h,record,0.41,0.052286561573279225,-0.4814305328123634,0.0,0.09911034805681286,0.12595598564070548,6407,3626
R5_tabular,deterioration_icu_24h,record,0.42,0.051915200508065,-0.5069724385505077,0.0,0.09739347588574997,0.12595598564070548,6407,3626
R5_tabular,deterioration_icu_24h,record,0.43,0.05127889178228856,-0.533410551507534,0.0,0.09536444513813017,0.12595598564070548,6407,3626
R5_tabular,deterioration_icu_24h,record,0.44,0.05090414501995585,-0.5607928827844544,0.0,0.0927110972373966,0.12595598564070548,6407,3626
R5_tabular,deterioration_icu_24h,record,0.45,0.050186585694623774,-0.5891709351987171,0.0,0.09161854221944749,0.12595598564070548,6407,3626
R5_tabular,deterioration_icu_24h,record,0.46,0.04841348293822151,-0.6186000265912861,0.0,0.08974559076010613,0.12595598564070548,6407,3626
R5_tabular,deterioration_icu_24h,record,0.47,0.04797818423834779,-0.6491396497345179,0.0,0.08802871858904324,0.12595598564070548,6407,3626
R5_tabular,deterioration_icu_24h,record,0.48,0.0476161890240242,-0.680853873767874,0.0,0.08693616357109411,0.12595598564070548,6407,3626
R5_tabular,deterioration_icu_24h,record,0.49,0.04727672245736128,-0.7138117928613616,0.0,0.08553144997658811,0.12595598564070548,6407,3626
R5_tabular,deterioration_icu_24h,record,0.5,0.047135945060090514,-0.7480880287185889,0.0,0.08428281567036054,0.12595598564070548,6407,3626
R6_waveform,deterioration_icu_24h,record,0.01,0.11712725822293482,0.11712725822293484,0.0,1.0,0.12595598564070548,6407,3626
R6_waveform,deterioration_icu_24h,record,0.02,0.10811835269459742,0.10811835269459744,0.0,1.0,0.12595598564070548,6407,3626
R6_waveform,deterioration_icu_24h,record,0.03,0.09892369653680977,0.09892369653680977,0.0,1.0,0.12595598564070548,6407,3626
R6_waveform,deterioration_icu_24h,record,0.04,0.08953748504240153,0.08953748504240154,0.0,1.0,0.12595598564070548,6407,3626
R6_waveform,deterioration_icu_24h,record,0.05,0.07995366909547945,0.07995366909547946,0.0,1.0,0.12595598564070548,6407,3626
R6_waveform,deterioration_icu_24h,record,0.06,0.07025560474082537,0.07016594217096328,0.0,0.998595286405494,0.12595598564070548,6407,3626
R6_waveform,deterioration_icu_24h,record,0.07,0.0604496761774336,0.060167726495382226,0.0,0.9962540970813173,0.12595598564070548,6407,3626
R6_waveform,deterioration_icu_24h,record,0.08,0.05103792726705167,0.049952158305114666,0.0,0.9875136569377244,0.12595598564070548,6407,3626
R6_waveform,deterioration_icu_24h,record,0.09,0.0417177640527102,0.03951207213264339,0.0,0.9759637896051194,0.12595598564070548,6407,3626
R6_waveform,deterioration_icu_24h,record,0.1,0.03338362554844526,0.028839984045228306,0.0,0.9575464335882629,0.12595598564070548,6407,3626
R6_waveform,deterioration_icu_24h,record,0.11,0.024965671325078098,0.01792807375360167,0.0,0.9402216325893554,0.12595598564070548,6407,3626
R6_waveform,deterioration_icu_24h,record,0.12,0.017516352852703712,0.006768165500801698,0.0,0.9172779772124239,0.12595598564070548,6407,3626
R6_waveform,deterioration_icu_24h,record,0.13,0.01143325637009808,-0.004648292367005202,0.0,0.8863742781332917,0.12595598564070548,6407,3626
R6_waveform,deterioration_icu_24h,record,0.14,0.005335733808588705,-0.01633024925499363,0.0,0.8568752926486656,0.12595598564070548,6407,3626
R6_waveform,deterioration_icu_24h,record,0.15,0.0011660040947860245,-0.028287075716817073,0.0,0.819572342750117,0.12595598564070548,6407,3626
R6_waveform,deterioration_icu_24h,record,0.16,-0.00215538064765472,-0.04052858852296967,0.0,0.7819572342750117,0.12595598564070548,6407,3626
R6_waveform,deterioration_icu_24h,record,0.17,-0.005793738399830023,-0.0530650775413187,0.0,0.748088028718589,0.12595598564070548,6407,3626
R6_waveform,deterioration_icu_24h,record,0.18,-0.0088622581246883,-0.06590733458450548,0.0,0.7089121273606992,0.12595598564070548,6407,3626
R6_waveform,deterioration_icu_24h,record,0.19,-0.010048808498420894,-0.07906668439419073,0.0,0.6687997502731388,0.12595598564070548,6407,3626
R6_waveform,deterioration_icu_24h,record,0.2,-0.010808490713282354,-0.09255501794911813,0.0,0.6285312938972998,0.12595598564070548,6407,3626
R6_waveform,deterioration_icu_24h,record,0.21,-0.01076354382963253,-0.10638482830290441,0.0,0.5912283439987513,0.12595598564070548,6407,3626
R6_waveform,deterioration_icu_24h,record,0.22,-0.0105893794047376,-0.1205692491785827,0.0,0.5518963633525831,0.12595598564070548,6407,3626
R6_waveform,deterioration_icu_24h,record,0.23,-0.009839076172773686,-0.13512209657051233,0.0,0.5147494927423131,0.12595598564070548,6407,3626
R6_waveform,deterioration_icu_24h,record,0.24,-0.009422260192388246,-0.15005791363065063,0.0,0.4857187451225222,0.12595598564070548,6407,3626
R6_waveform,deterioration_icu_24h,record,0.25,-0.009364757296706716,-0.165392019145726,0.0,0.4532542531606056,0.12595598564070548,6407,3626
R6_waveform,deterioration_icu_24h,record,0.26,-0.008014882371055326,-0.18114055994499256,0.0,0.4214140783518027,0.12595598564070548,6407,3626
R6_waveform,deterioration_icu_24h,record,0.27,-0.0055547122047589215,-0.19732056761547195,0.0,0.386140159200874,0.12595598564070548,6407,3626
R6_waveform,deterioration_icu_24h,record,0.28,-0.002011688604477757,-0.21395001994346463,0.0,0.35523646012174187,0.12595598564070548,6407,3626
R6_waveform,deterioration_icu_24h,record,0.29,-0.0007957845402365854,-0.23104790754830212,0.0,0.32433276104260966,0.12595598564070548,6407,3626
R6_waveform,deterioration_icu_24h,record,0.3,0.002051327788802418,-0.2486343062275636,0.0,0.2959263305759326,0.12595598564070548,6407,3626
R6_waveform,deterioration_icu_24h,record,0.31,0.004144018204726235,-0.2667304555931805,0.0,0.26970501014515375,0.12595598564070548,6407,3626
R6_waveform,deterioration_icu_24h,record,0.32,0.005729027993279401,-0.28535884464602135,0.0,0.2414546589667551,0.12595598564070548,6407,3626
R6_waveform,deterioration_icu_24h,record,0.33,0.007291465258381091,-0.30454330501387245,0.0,0.21695021070703918,0.12595598564070548,6407,3626
R6_waveform,deterioration_icu_24h,record,0.34,0.009464080480156636,-0.3243091126655978,0.0,0.19463087248322147,0.12595598564070548,6407,3626
R6_waveform,deterioration_icu_24h,record,0.35,0.011189684359654707,-0.3446830990142992,0.0,0.1754331200249727,0.12595598564070548,6407,3626
R6_waveform,deterioration_icu_24h,record,0.36,0.012710707039175907,-0.36569377243639767,0.0,0.157327922584673,0.12595598564070548,6407,3626
R6_waveform,deterioration_icu_24h,record,0.37,0.013938128188167198,-0.3873714513639595,0.0,0.1407835180271578,0.12595598564070548,6407,3626
R6_waveform,deterioration_icu_24h,record,0.38,0.014077344839565596,-0.4097484102569266,0.0,0.12736069923521148,0.12595598564070548,6407,3626
R6_waveform,deterioration_icu_24h,record,0.39,0.015134573609295161,-0.43285903993326974,0.0,0.1115966911190885,0.12595598564070548,6407,3626
R6_waveform,deterioration_icu_24h,record,0.4,0.014047135945060088,-0.45674002393215757,0.0,0.10067114093959731,0.12595598564070548,6407,3626
R6_waveform,deterioration_icu_24h,record,0.41,0.013978355241750954,-0.4814305328123634,0.0,0.08990167004838458,0.12595598564070548,6407,3626
R6_waveform,deterioration_icu_24h,record,0.42,0.014671453098173876,-0.5069724385505077,0.0,0.07710316840955206,0.12595598564070548,6407,3626
R6_waveform,deterioration_icu_24h,record,0.43,0.01493432347843231,-0.533410551507534,0.0,0.06586545965350397,0.12595598564070548,6407,3626
R6_waveform,deterioration_icu_24h,record,0.44,0.01560792882784455,-0.5607928827844544,0.0,0.05462775089745591,0.12595598564070548,6407,3626
R6_waveform,deterioration_icu_24h,record,0.45,0.014118081076095749,-0.5891709351987171,0.0,0.04760418292492586,0.12595598564070548,6407,3626
R6_waveform,deterioration_icu_24h,record,0.46,0.012012324483059618,-0.6186000265912861,0.0,0.0412049321055096,0.12595598564070548,6407,3626
R6_waveform,deterioration_icu_24h,record,0.47,0.010899046149406162,-0.6491396497345179,0.0,0.033869205556422664,0.12595598564070548,6407,3626
R6_waveform,deterioration_icu_24h,record,0.48,0.010493330611950874,-0.680853873767874,0.0,0.027001716872171063,0.12595598564070548,6407,3626
R6_waveform,deterioration_icu_24h,record,0.49,0.009915625372983593,-0.7138117928613616,0.0,0.021851100358982363,0.12595598564070548,6407,3626
R6_waveform,deterioration_icu_24h,record,0.5,0.008896519431871391,-0.7480880287185889,0.0,0.018261276728578118,0.12595598564070548,6407,3626
R7_waveform_demo_acq,deterioration_icu_24h,record,0.01,0.11712725822293482,0.11712725822293484,0.0,1.0,0.12595598564070548,6407,3626
R7_waveform_demo_acq,deterioration_icu_24h,record,0.02,0.10811835269459742,0.10811835269459744,0.0,1.0,0.12595598564070548,6407,3626
R7_waveform_demo_acq,deterioration_icu_24h,record,0.03,0.09892369653680977,0.09892369653680977,0.0,1.0,0.12595598564070548,6407,3626
R7_waveform_demo_acq,deterioration_icu_24h,record,0.04,0.08954398834607981,0.08953748504240154,0.0,0.9998439207117216,0.12595598564070548,6407,3626
R7_waveform_demo_acq,deterioration_icu_24h,record,0.05,0.07996188379486252,0.07995366909547946,0.0,0.9998439207117216,0.12595598564070548,6407,3626
R7_waveform_demo_acq,deterioration_icu_24h,record,0.06,0.07037515483397482,0.07016594217096328,0.0,0.9967223349461527,0.12595598564070548,6407,3626
R7_waveform_demo_acq,deterioration_icu_24h,record,0.07,0.060931340217604726,0.060167726495382226,0.0,0.989854846261901,0.12595598564070548,6407,3626
R7_waveform_demo_acq,deterioration_icu_24h,record,0.08,0.052008333276782864,0.049952158305114666,0.0,0.974402996722335,0.12595598564070548,6407,3626
R7_waveform_demo_acq,deterioration_icu_24h,record,0.09,0.04389429830353819,0.03951207213264339,0.0,0.9539566099578586,0.12595598564070548,6407,3626
R7_waveform_demo_acq,deterioration_icu_24h,record,0.1,0.036695974888576705,0.028839984045228306,0.0,0.9277352895270797,0.12595598564070548,6407,3626
R7_waveform_demo_acq,deterioration_icu_24h,record,0.11,0.03011278043853019,0.01792807375360167,0.0,0.8957390354299984,0.12595598564070548,6407,3626
R7_waveform_demo_acq,deterioration_icu_24h,record,0.12,0.025306128240418876,0.006768165500801698,0.0,0.8562509754955517,0.12595598564070548,6407,3626
R7_waveform_demo_acq,deterioration_icu_24h,record,0.13,0.020907448570080478,-0.004648292367005202,0.0,0.818167629155611,0.12595598564070548,6407,3626
R7_waveform_demo_acq,deterioration_icu_24h,record,0.14,0.01691463914831523,-0.01633024925499363,0.0,0.7835180271577962,0.12595598564070548,6407,3626
R7_waveform_demo_acq,deterioration_icu_24h,record,0.15,0.014001230272037021,-0.028287075716817073,0.0,0.7437178086467926,0.12595598564070548,6407,3626
R7_waveform_demo_acq,deterioration_icu_24h,record,0.16,0.011512705597300554,-0.04052858852296967,0.0,0.705322303730295,0.12595598564070548,6407,3626
R7_waveform_demo_acq,deterioration_icu_24h,record,0.17,0.009881887468713602,-0.0530650775413187,0.0,0.6687997502731388,0.12595598564070548,6407,3626
R7_waveform_demo_acq,deterioration_icu_24h,record,0.18,0.009185837136972894,-0.06590733458450548,0.0,0.6310285625097549,0.12595598564070548,6407,3626
R7_waveform_demo_acq,deterioration_icu_24h,record,0.19,0.00795618989261361,-0.07906668439419073,0.0,0.5945060090525988,0.12595598564070548,6407,3626
R7_waveform_demo_acq,deterioration_icu_24h,record,0.2,0.008779459965662553,-0.09255501794911813,0.0,0.5564226627126581,0.12595598564070548,6407,3626
R7_waveform_demo_acq,deterioration_icu_24h,record,0.21,0.010317038523924599,-0.10638482830290441,0.0,0.517871078507882,0.12595598564070548,6407,3626
R7_waveform_demo_acq,deterioration_icu_24h,record,0.22,0.008832486903346898,-0.1205692491785827,0.0,0.4858748244108007,0.12595598564070548,6407,3626
R7_waveform_demo_acq,deterioration_icu_24h,record,0.23,0.009342460255524099,-0.13512209657051233,0.0,0.45528328390822537,0.12595598564070548,6407,3626
R7_waveform_demo_acq,deterioration_icu_24h,record,0.24,0.011418432142475746,-0.15005791363065063,0.0,0.4268768534415483,0.12595598564070548,6407,3626
R7_waveform_demo_acq,deterioration_icu_24h,record,0.25,0.011393788044326517,-0.165392019145726,0.0,0.399094740127985,0.12595598564070548,6407,3626
R7_waveform_demo_acq,deterioration_icu_24h,record,0.26,0.01285334030768713,-0.18114055994499256,0.0,0.3716247853909786,0.12595598564070548,6407,3626
R7_waveform_demo_acq,deterioration_icu_24h,record,0.27,0.014776218647840206,-0.19732056761547195,0.0,0.3444669892305291,0.12595598564070548,6407,3626
R7_waveform_demo_acq,deterioration_icu_24h,record,0.28,0.01579869240240707,-0.21395001994346463,0.0,0.32058685812392695,0.12595598564070548,6407,3626
R7_waveform_demo_acq,deterioration_icu_24h,record,0.29,0.016566387555864287,-0.23104790754830212,0.0,0.29904791634150146,0.12595598564070548,6407,3626
R7_waveform_demo_acq,deterioration_icu_24h,record,0.3,0.017547771410733784,-0.2486343062275636,0.0,0.2764164195411269,0.12595598564070548,6407,3626
R7_waveform_demo_acq,deterioration_icu_24h,record,0.31,0.01822508442984687,-0.2667304555931805,0.0,0.2579990635242703,0.12595598564070548,6407,3626
R7_waveform_demo_acq,deterioration_icu_24h,record,0.32,0.019904699822804087,-0.28535884464602135,0.0,0.2386452317777431,0.12595598564070548,6407,3626
R7_waveform_demo_acq,deterioration_icu_24h,record,0.33,0.020355534641448583,-0.30454330501387245,0.0,0.22069611362572186,0.12595598564070548,6407,3626
R7_waveform_demo_acq,deterioration_icu_24h,record,0.34,0.02214906990933211,-0.3243091126655978,0.0,0.20305915405025754,0.12595598564070548,6407,3626
R7_waveform_demo_acq,deterioration_icu_24h,record,0.35,0.021538941782425478,-0.3446830990142992,0.0,0.18698298735757765,0.12595598564070548,6407,3626
R7_waveform_demo_acq,deterioration_icu_24h,record,0.36,0.021880365225534576,-0.36569377243639767,0.0,0.17137505852973312,0.12595598564070548,6407,3626
R7_waveform_demo_acq,deterioration_icu_24h,record,0.37,0.021169801878401846,-0.3873714513639595,0.0,0.15842047760262212,0.12595598564070548,6407,3626
R7_waveform_demo_acq,deterioration_icu_24h,record,0.38,0.022782541272902114,-0.4097484102569266,0.0,0.14437334165756205,0.12595598564070548,6407,3626
R7_waveform_demo_acq,deterioration_icu_24h,record,0.39,0.02453515238200022,-0.43285903993326974,0.0,0.1325113157484002,0.12595598564070548,6407,3626
R7_waveform_demo_acq,deterioration_icu_24h,record,0.4,0.02606524114250039,-0.45674002393215757,0.0,0.12283439987513657,0.12595598564070548,6407,3626
