table,row_key,column,text,value,format,source_file,source_key,source_column,aggregate,unit
T3,R5_tabular|deterioration_mortality_28d,numerator,0.9102,0.9102110998371638,.4f,results/p3_recovery.csv,arm=R5_tabular;label=deterioration_mortality_28d;quantity=recovery_ratio,numerator_auroc,,record
T3,R5_tabular|deterioration_mortality_28d,denominator,0.8473,0.847317456445638,.4f,results/p3_recovery.csv,arm=R5_tabular;label=deterioration_mortality_28d;quantity=recovery_ratio,denominator_auroc,,record
T3,R5_tabular|deterioration_mortality_28d,meets,yes,,verdict,results/p3_recovery.csv,arm=R5_tabular;label=deterioration_mortality_28d;quantity=recovery_ratio,meets_target,,not_applicable
T3,R5_tabular|deterioration_mortality_28d,primary,exploratory,,verdict,results/p3_recovery.csv,arm=R5_tabular;label=deterioration_mortality_28d;quantity=recovery_ratio,is_primary,,not_applicable
T3,R5_tabular|deterioration_mortality_365d,ratio,1.0726,1.0726141203575663,.4f,results/p3_recovery.csv,arm=R5_tabular;label=deterioration_mortality_365d;quantity=recovery_ratio,estimate,,record
T3,R5_tabular|deterioration_mortality_365d,ratio,1.0204,1.0203714425545312,.4f,results/p3_recovery.csv,arm=R5_tabular;label=deterioration_mortality_365d;quantity=recovery_ratio,ci_lo,,record
T3,R5_tabular|deterioration_mortality_365d,ratio,1.1294,1.129365939229939,.4f,results/p3_recovery.csv,arm=R5_tabular;label=deterioration_mortality_365d;quantity=recovery_ratio,ci_hi,,record
T3,R5_tabular|deterioration_mortality_365d,numerator,0.8533,0.8533416174951357,.4f,results/p3_recovery.csv,arm=R5_tabular;label=deterioration_mortality_365d;quantity=recovery_ratio,numerator_auroc,,record
T3,R5_tabular|deterioration_mortality_365d,denominator,0.8294,0.8294210012612419,.4f,results/p3_recovery.csv,arm=R5_tabular;label=deterioration_mortality_365d;quantity=recovery_ratio,denominator_auroc,,record
T3,R5_tabular|deterioration_mortality_365d,meets,yes,,verdict,results/p3_recovery.csv,arm=R5_tabular;label=deterioration_mortality_365d;quantity=recovery_ratio,meets_target,,not_applicable
T3,R5_tabular|deterioration_mortality_365d,primary,exploratory,,verdict,results/p3_recovery.csv,arm=R5_tabular;label=deterioration_mortality_365d;quantity=recovery_ratio,is_primary,,not_applicable
T3,R7_waveform_demo_acq|deterioration_icu_24h,ratio,1.1253,1.1253430011722183,.4f,results/p3_recovery.csv,arm=R7_waveform_demo_acq;label=deterioration_icu_24h;quantity=recovery_ratio,estimate,,record
T3,R7_waveform_demo_acq|deterioration_icu_24h,ratio,1.0913,1.0913030993719777,.4f,results/p3_recovery.csv,arm=R7_waveform_demo_acq;label=deterioration_icu_24h;quantity=recovery_ratio,ci_lo,,record
T3,R7_waveform_demo_acq|deterioration_icu_24h,ratio,1.1624,1.1624037998593857,.4f,results/p3_recovery.csv,arm=R7_waveform_demo_acq;label=deterioration_icu_24h;quantity=recovery_ratio,ci_hi,,record
T3,R7_waveform_demo_acq|deterioration_icu_24h,numerator,0.8571,0.8570939546822447,.4f,results/p3_recovery.csv,arm=R7_waveform_demo_acq;label=deterioration_icu_24h;quantity=recovery_ratio,numerator_auroc,,record
T3,R7_waveform_demo_acq|deterioration_icu_24h,denominator,0.8173,0.8173201009028147,.4f,results/p3_recovery.csv,arm=R7_waveform_demo_acq;label=deterioration_icu_24h;quantity=recovery_ratio,denominator_auroc,,record
T3,R7_waveform_demo_acq|deterioration_icu_24h,meets,yes,,verdict,results/p3_recovery.csv,arm=R7_waveform_demo_acq;label=deterioration_icu_24h;quantity=recovery_ratio,meets_target,,not_applicable
T3,R7_waveform_demo_acq|deterioration_icu_24h,primary,exploratory,,verdict,results/p3_recovery.csv,arm=R7_waveform_demo_acq;label=deterioration_icu_24h;quantity=recovery_ratio,is_primary,,not_applicable
T3,R7_waveform_demo_acq|deterioration_mortality_28d,ratio,1.0720,1.0720067021503306,.4f,results/p3_recovery.csv,arm=R7_waveform_demo_acq;label=deterioration_mortality_28d;quantity=recovery_ratio,estimate,,record
T3,R7_waveform_demo_acq|deterioration_mortality_28d,ratio,1.0357,1.0357065723546846,.4f,results/p3_recovery.csv,arm=R7_waveform_demo_acq;label=deterioration_mortality_28d;quantity=recovery_ratio,ci_lo,,record
T3,R7_waveform_demo_acq|deterioration_mortality_28d,ratio,1.1119,1.1118534040797503,.4f,results/p3_recovery.csv,arm=R7_waveform_demo_acq;label=deterioration_mortality_28d;quantity=recovery_ratio,ci_hi,,record
T3,R7_waveform_demo_acq|deterioration_mortality_28d,numerator,0.8723,0.8723266410835295,.4f,results/p3_recovery.csv,arm=R7_waveform_demo_acq;label=deterioration_mortality_28d;quantity=recovery_ratio,numerator_auroc,,record
T3,R7_waveform_demo_acq|deterioration_mortality_28d,denominator,0.8473,0.847317456445638,.4f,results/p3_recovery.csv,arm=R7_waveform_demo_acq;label=deterioration_mortality_28d;quantity=recovery_ratio,denominator_auroc,,record
T3,R7_waveform_demo_acq|deterioration_mortality_28d,meets,yes,,verdict,results/p3_recovery.csv,arm=R7_waveform_demo_acq;label=deterioration_mortality_28d;quantity=recovery_ratio,meets_target,,not_applicable
T3,R7_waveform_demo_acq|deterioration_mortality_28d,primary,exploratory,,verdict,results/p3_recovery.csv,arm=R7_waveform_demo_acq;label=deterioration_mortality_28d;quantity=recovery_ratio,is_primary,,not_applicable
T3,R7_waveform_demo_acq|deterioration_mortality_365d,ratio,1.0725,1.0725034931735813,.4f,results/p3_recovery.csv,arm=R7_waveform_demo_acq;label=deterioration_mortality_365d;quantity=recovery_ratio,estimate,,record
T3,R7_waveform_demo_acq|deterioration_mortality_365d,ratio,1.0457,1.0456824645704432,.4f,results/p3_recovery.csv,arm=R7_waveform_demo_acq;label=deterioration_mortality_365d;quantity=recovery_ratio,ci_lo,,record
T3,R7_waveform_demo_acq|deterioration_mortality_365d,ratio,1.1010,1.1010244789298869,.4f,results/p3_recovery.csv,arm=R7_waveform_demo_acq;label=deterioration_mortality_365d;quantity=recovery_ratio,ci_hi,,record
T3,R7_waveform_demo_acq|deterioration_mortality_365d,numerator,0.8533,0.8533051745774206,.4f,results/p3_recovery.csv,arm=R7_waveform_demo_acq;label=deterioration_mortality_365d;quantity=recovery_ratio,numerator_auroc,,record
T3,R7_waveform_demo_acq|deterioration_mortality_365d,denominator,0.8294,0.8294210012612419,.4f,results/p3_recovery.csv,arm=R7_waveform_demo_acq;label=deterioration_mortality_365d;quantity=recovery_ratio,denominator_auroc,,record
T3,R7_waveform_demo_acq|deterioration_mortality_365d,meets,yes,,verdict,results/p3_recovery.csv,arm=R7_waveform_demo_acq;label=deterioration_mortality_365d;quantity=recovery_ratio,meets_target,,not_applicable
T3,R7_waveform_demo_acq|deterioration_mortality_365d,primary,exploratory,,verdict,results/p3_recovery.csv,arm=R7_waveform_demo_acq;label=deterioration_mortality_365d;quantity=recovery_ratio,is_primary,,not_applicable
T3b,R3_acqctx_pre|deterioration_mortality_365d|per-label record-level R6_waveform (D-055),ratio,0.6803,0.6803021685332998,.4f,results/p3_recovery.csv,arm=R3_acqctx_pre;label=deterioration_mortality_365d;denominator_source=per-label record-level R6_waveform (D-055),estimate,,record
T3b,R3_acqctx_pre|deterioration_mortality_365d|per-label record-level R6_waveform (D-055),ratio,0.6149,0.6149324821071007,.4f,results/p3_recovery.csv,arm=R3_acqctx_pre;label=deterioration_mortality_365d;denominator_source=per-label record-level R6_waveform (D-055),ci_lo,,record
T3b,R3_acqctx_pre|deterioration_mortality_365d|per-label record-level R6_waveform (D-055),ratio,0.7476,0.7476139961098882,.4f,results/p3_recovery.csv,arm=R3_acqctx_pre;label=deterioration_mortality_365d;denominator_source=per-label record-level R6_waveform (D-055),ci_hi,,record
T3b,R3_acqctx_pre|deterioration_mortality_365d|per-label record-level R6_waveform (D-055),denominator,0.8294,0.8294210012612419,.4f,results/p3_recovery.csv,arm=R3_acqctx_pre;label=deterioration_mortality_365d;denominator_source=per-label record-level R6_waveform (D-055),denominator_auroc,,record
T3b,R3_acqctx_pre|deterioration_mortality_365d|per-label record-level R6_waveform (D-055),meets,no,,verdict,results/p3_recovery.csv,arm=R3_acqctx_pre;label=deterioration_mortality_365d;denominator_source=per-label record-level R6_waveform (D-055),meets_target,,not_applicable
T3b,"R3_acqctx_pre|deterioration_mortality_365d|published macro, version of record",ratio,0.6286,0.6286278303462376,.4f,results/p3_recovery.csv,"arm=R3_acqctx_pre;label=deterioration_mortality_365d;denominator_source=published macro, version of record",estimate,,record
T3b,"R3_acqctx_pre|deterioration_mortality_365d|published macro, version of record",ratio,0.5692,0.5692139689446848,.4f,results/p3_recovery.csv,"arm=R3_acqctx_pre;label=deterioration_mortality_365d;denominator_source=published macro, version of record",ci_lo,,record
T3b,"R3_acqctx_pre|deterioration_mortality_365d|published macro, version of record",ratio,0.6847,0.6847477234538986,.4f,results/p3_recovery.csv,"arm=R3_acqctx_pre;label=deterioration_mortality_365d;denominator_source=published macro, version of record",ci_hi,,record
T3b,"R3_acqctx_pre|deterioration_mortality_365d|published macro, version of record",denominator,0.8565,0.8565,.4f,results/p3_recovery.csv,"arm=R3_acqctx_pre;label=deterioration_mortality_365d;denominator_source=published macro, version of record",denominator_auroc,,record
T3b,"R3_acqctx_pre|deterioration_mortality_365d|published macro, version of record",meets,no,,verdict,results/p3_recovery.csv,"arm=R3_acqctx_pre;label=deterioration_mortality_365d;denominator_source=published macro, version of record",meets_target,,not_applicable
T3b,"R3_acqctx_pre|deterioration_mortality_365d|published macro, preprint",ratio,0.6835,0.6834578271376448,.4f,results/p3_recovery.csv,"arm=R3_acqctx_pre;label=deterioration_mortality_365d;denominator_source=published macro, preprint",estimate,,record
T3b,"R3_acqctx_pre|deterioration_mortality_365d|published macro, preprint",ratio,0.6189,0.6188617869130228,.4f,results/p3_recovery.csv,"arm=R3_acqctx_pre;label=deterioration_mortality_365d;denominator_source=published macro, preprint",ci_lo,,record
T3b,"R3_acqctx_pre|deterioration_mortality_365d|published macro, preprint",ratio,0.7445,0.7444725935081271,.4f,results/p3_recovery.csv,"arm=R3_acqctx_pre;label=deterioration_mortality_365d;denominator_source=published macro, preprint",ci_hi,,record
T3b,"R3_acqctx_pre|deterioration_mortality_365d|published macro, preprint",denominator,0.8279,0.8279,.4f,results/p3_recovery.csv,"arm=R3_acqctx_pre;label=deterioration_mortality_365d;denominator_source=published macro, preprint",denominator_auroc,,record
T3b,"R3_acqctx_pre|deterioration_mortality_365d|published macro, preprint",meets,no,,verdict,results/p3_recovery.csv,"arm=R3_acqctx_pre;label=deterioration_mortality_365d;denominator_source=published macro, preprint",meets_target,,not_applicable
T3b,R3_acqctx_pre|deterioration_mortality_365d|our own 15-target record-level macro,ratio,0.6322,0.6321509221430741,.4f,results/p3_recovery.csv,arm=R3_acqctx_pre;label=deterioration_mortality_365d;denominator_source=our own 15-target record-level macro,estimate,,record
T3b,R3_acqctx_pre|deterioration_mortality_365d|our own 15-target record-level macro,ratio,0.5724,0.5724040807530171,.4f,results/p3_recovery.csv,arm=R3_acqctx_pre;label=deterioration_mortality_365d;denominator_source=our own 15-target record-level macro,ci_lo,,record
T3b,R3_acqctx_pre|deterioration_mortality_365d|our own 15-target record-level macro,ratio,0.6886,0.6885853344710153,.4f,results/p3_recovery.csv,arm=R3_acqctx_pre;label=deterioration_mortality_365d;denominator_source=our own 15-target record-level macro,ci_hi,,record
T3b,R3_acqctx_pre|deterioration_mortality_365d|our own 15-target record-level macro,denominator,0.8545,0.8545131608108484,.4f,results/p3_recovery.csv,arm=R3_acqctx_pre;label=deterioration_mortality_365d;denominator_source=our own 15-target record-level macro,denominator_auroc,,record
T3b,R3_acqctx_pre|deterioration_mortality_365d|our own 15-target record-level macro,meets,no,,verdict,results/p3_recovery.csv,arm=R3_acqctx_pre;label=deterioration_mortality_365d;denominator_source=our own 15-target record-level macro,meets_target,,not_applicable
T0,Cohort|ECG records,local,"129,057",129057.0,",.0f",results/cohort_reconciliation.csv,section=Cohort;quantity=ECG records,local,,count
T0,Cohort|ECG records,published,"129,095",129095.0,",.0f",results/cohort_reconciliation.csv,section=Cohort;quantity=ECG records,published,,count
T0,Cohort|ECG records,gap,-38,-38.0,"+,.0f",results/cohort_reconciliation.csv,section=Cohort;quantity=ECG records,gap,,count
T0,Cohort|Patients,local,"71,098",71098.0,",.0f",results/cohort_reconciliation.csv,section=Cohort;quantity=Patients,local,,count
T0,Cohort|Patients,published,"71,098",71098.0,",.0f",results/cohort_reconciliation.csv,section=Cohort;quantity=Patients,published,,count
T0,Cohort|Patients,gap,+0,0.0,"+,.0f",results/cohort_reconciliation.csv,section=Cohort;quantity=Patients,gap,,count
T0,Cohort|Emergency department stays,local,"121,195",121195.0,",.0f",results/cohort_reconciliation.csv,section=Cohort;quantity=Emergency department stays,local,,count
T0,Cohort|Emergency department stays,published,"121,195",121195.0,",.0f",results/cohort_reconciliation.csv,section=Cohort;quantity=Emergency department stays,published,,count
T0,Cohort|Emergency department stays,gap,+0,0.0,"+,.0f",results/cohort_reconciliation.csv,section=Cohort;quantity=Emergency department stays,gap,,count
T0,Label positives|deterioration_icu_24h,local,"15,677",15677.0,",.0f",results/cohort_reconciliation.csv,section=Label positives;quantity=deterioration_icu_24h,local,,count
T0,Label positives|deterioration_icu_24h,published,"15,688",15688.0,",.0f",results/cohort_reconciliation.csv,section=Label positives;quantity=deterioration_icu_24h,published,,count
T0,Label positives|deterioration_icu_24h,gap,-11,-11.0,"+,.0f",results/cohort_reconciliation.csv,section=Label positives;quantity=deterioration_icu_24h,gap,,count
T0,Label exclusions|deterioration_icu_24h,local,539,539.0,",.0f",results/cohort_reconciliation.csv,section=Label exclusions;quantity=deterioration_icu_24h,local,,count
T0,Label positives|deterioration_icu_stay,local,"18,860",18860.0,",.0f",results/cohort_reconciliation.csv,section=Label positives;quantity=deterioration_icu_stay,local,,count
T0,Label positives|deterioration_icu_stay,published,"18,872",18872.0,",.0f",results/cohort_reconciliation.csv,section=Label positives;quantity=deterioration_icu_stay,published,,count
T0,Label positives|deterioration_icu_stay,gap,-12,-12.0,"+,.0f",results/cohort_reconciliation.csv,section=Label positives;quantity=deterioration_icu_stay,gap,,count
T0,Label exclusions|deterioration_icu_stay,local,539,539.0,",.0f",results/cohort_reconciliation.csv,section=Label exclusions;quantity=deterioration_icu_stay,local,,count
T0,Label positives|deterioration_mortality_28d,local,"5,150",5150.0,",.0f",results/cohort_reconciliation.csv,section=Label positives;quantity=deterioration_mortality_28d,local,,count
T0,Label positives|deterioration_mortality_28d,published,"5,153",5153.0,",.0f",results/cohort_reconciliation.csv,section=Label positives;quantity=deterioration_mortality_28d,published,,count
T0,Label positives|deterioration_mortality_28d,gap,-3,-3.0,"+,.0f",results/cohort_reconciliation.csv,section=Label positives;quantity=deterioration_mortality_28d,gap,,count
T0,Label exclusions|deterioration_mortality_28d,local,357,357.0,",.0f",results/cohort_reconciliation.csv,section=Label exclusions;quantity=deterioration_mortality_28d,local,,count
T0,Label positives|deterioration_mortality_365d,local,"17,756",17756.0,",.0f",results/cohort_reconciliation.csv,section=Label positives;quantity=deterioration_mortality_365d,local,,count
T0,Label positives|deterioration_mortality_365d,published,"17,761",17761.0,",.0f",results/cohort_reconciliation.csv,section=Label positives;quantity=deterioration_mortality_365d,published,,count
T0,Label positives|deterioration_mortality_365d,gap,-5,-5.0,"+,.0f",results/cohort_reconciliation.csv,section=Label positives;quantity=deterioration_mortality_365d,gap,,count
T0,Label exclusions|deterioration_mortality_365d,local,357,357.0,",.0f",results/cohort_reconciliation.csv,section=Label exclusions;quantity=deterioration_mortality_365d,local,,count
T0,Split|Training folds 0 to 17,local,"116,433",116433.0,",.0f",results/cohort_reconciliation.csv,section=Split;quantity=Training folds 0 to 17,local,,count
T0,Split|Validation fold 18,local,"6,185",6185.0,",.0f",results/cohort_reconciliation.csv,section=Split;quantity=Validation fold 18,local,,count
T0,Split|Test fold 19,local,"6,439",6439.0,",.0f",results/cohort_reconciliation.csv,section=Split;quantity=Test fold 19,local,,count
T0,Test fold|ECG records,local,"6,439",6439.0,",.0f",results/cohort_reconciliation.csv,section=Test fold;quantity=ECG records,local,,count
T0,Test fold|Patients,local,"3,644",3644.0,",.0f",results/cohort_reconciliation.csv,section=Test fold;quantity=Patients,local,,count
T0,Test fold|Stays,local,"6,077",6077.0,",.0f",results/cohort_reconciliation.csv,section=Test fold;quantity=Stays,local,,count
T0,First ECG per stay|Records numbered 0 within their stay,local,"6,080",6080.0,",.0f",results/cohort_reconciliation.csv,section=First ECG per stay;quantity=Records numbered 0 within their stay,local,,count
T0,First ECG per stay|Distinct stays among them,local,"6,076",6076.0,",.0f",results/cohort_reconciliation.csv,section=First ECG per stay;quantity=Distinct stays among them,local,,count
T0,First ECG per stay|Stays carrying two records numbered 0,local,4,4.0,",.0f",results/cohort_reconciliation.csv,section=First ECG per stay;quantity=Stays carrying two records numbered 0,local,,count
T0,First ECG per stay|Records after the first of their stay,local,359,359.0,",.0f",results/cohort_reconciliation.csv,section=First ECG per stay;quantity=Records after the first of their stay,local,,count
T0,Sequence within stay|Records numbered 0,local,"6,080",6080.0,",.0f",results/cohort_reconciliation.csv,section=Sequence within stay;quantity=Records numbered 0,local,,count
T0,Sequence within stay|Records numbered 1,local,318,318.0,",.0f",results/cohort_reconciliation.csv,section=Sequence within stay;quantity=Records numbered 1,local,,count
T0,Sequence within stay|Records numbered 2,local,33,33.0,",.0f",results/cohort_reconciliation.csv,section=Sequence within stay;quantity=Records numbered 2,local,,count
T0,Sequence within stay|Records numbered 3,local,6,6.0,",.0f",results/cohort_reconciliation.csv,section=Sequence within stay;quantity=Records numbered 3,local,,count
T0,Sequence within stay|Records numbered 4,local,2,2.0,",.0f",results/cohort_reconciliation.csv,section=Sequence within stay;quantity=Records numbered 4,local,,count
T8b,crop|all_records,macro,0.8474,0.8474354094186148,.4f,results/p2_macro.csv,arm=R6_waveform;unit=crop,macro,mean,crop
T8b,crop|all_records,spread,0.0087,0.00871593949078775,.4f,results/p2_macro.csv,arm=R6_waveform;unit=crop,macro,range,crop
T8b,crop|first_ecg,macro,0.8465,0.8465180810185471,.4f,results/first_ecg_sensitivity.csv,arm=R6_waveform;unit=crop;restriction=first_ecg_per_stay,macro,mean,crop
T8b,crop|first_ecg,spread,0.0097,0.009726153232450963,.4f,results/first_ecg_sensitivity.csv,arm=R6_waveform;unit=crop;restriction=first_ecg_per_stay,macro,range,crop
T8b,record|all_records,macro,0.8545,0.8545131608108484,.4f,results/p2_macro.csv,arm=R6_waveform;unit=record,macro,mean,record
T8b,record|all_records,spread,0.0102,0.010219510126381004,.4f,results/p2_macro.csv,arm=R6_waveform;unit=record,macro,range,record
T8b,record|first_ecg,macro,0.8536,0.853613457931373,.4f,results/first_ecg_sensitivity.csv,arm=R6_waveform;unit=record;restriction=first_ecg_per_stay,macro,mean,record
T8b,record|first_ecg,spread,0.0111,0.011076882339355443,.4f,results/first_ecg_sensitivity.csv,arm=R6_waveform;unit=record;restriction=first_ecg_per_stay,macro,range,record
