run_id,arm,seed,unit,target,auroc,lo,hi,n_defined,n_positive,nan_replicates
746ce85b4ac8762f,R7_waveform_demo_acq,3,record,deterioration_mortality_365d,0.8483665650490236,0.8315442876031235,0.8640263081051888,6428,916,0
746ce85b4ac8762f,R7_waveform_demo_acq,3,record,deterioration_mortality_stay,0.8846480067854113,0.8122523866027673,0.9877011995898093,6428,9,8
7c50552393f79819,R7_waveform_demo_acq,1,crop,deterioration_severe_hypoxemia,0.7032478349518645,0.5961697357347449,0.7983875226034479,17728,108,0
7c50552393f79819,R7_waveform_demo_acq,1,crop,deterioration_ecmo,0.930833117331951,0.8888422711079298,0.9724269017114201,25756,36,1
7c50552393f79819,R7_waveform_demo_acq,1,crop,deterioration_vasopressors,0.8874900436870942,0.8564562295157969,0.917755852212807,25756,260,0
7c50552393f79819,R7_waveform_demo_acq,1,crop,deterioration_inotropes,0.9409658143413008,0.8785712376916319,0.9778720786698674,25756,56,0
7c50552393f79819,R7_waveform_demo_acq,1,crop,deterioration_mechanical_ventilation,0.9148670561576951,0.8960277686155778,0.9321437893543031,25756,892,0
7c50552393f79819,R7_waveform_demo_acq,1,crop,deterioration_cardiac_arrest,0.9848576782368162,0.9686818203281748,0.9950325443660939,25756,140,0
7c50552393f79819,R7_waveform_demo_acq,1,crop,deterioration_icu_24h,0.8518774340591255,0.8370710753843533,0.866187870021973,25628,3228,0
7c50552393f79819,R7_waveform_demo_acq,1,crop,deterioration_icu_stay,0.8402322764373202,0.8259767849789056,0.8541728642309699,25628,3824,0
7c50552393f79819,R7_waveform_demo_acq,1,crop,deterioration_mortality_1d,0.929714968759098,0.8998176051091298,0.9562196805233129,25712,196,0
7c50552393f79819,R7_waveform_demo_acq,1,crop,deterioration_mortality_7d,0.91602257854458,0.89484361558477,0.9346523381466103,25712,492,0
